ID,species,year,month,season,x,y,z,location,round,snail_id,morph_sex_M_F_U,Ecotype,Incline,Aspect,Crevice,Barcle,Limpet,Littori_littorea,Littori_obtusata,Melaraphe,Dog_whelk,Top_shell,Mussel,Anemone,Crab,Fucoid_algae,Ulva,Lichen,Gibbula
NE_F1_36,arcana,2017,august,summer,1993.201,2029.307,194.527,F,1,36,F,W,90,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_63,arcana,2017,august,summer,1993.046,2029.31,194.415,F,1,63,U,W,90,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F2_125,arcana,2017,november,winter,1954.279,2029.353,195.133,F,2,125,M,W,90,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_386,arcana,2017,august,summer,1954.517,2029.372,194.808,F,1,386,F,W,90,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_62,arcana,2017,august,summer,1993.15,2029.395,194.507,F,1,62,M,W,90,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_39,arcana,2017,august,summer,1985.909,2029.463,194.178,F,1,39,F,W,90,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_105,saxatilis,2018,april,spring,1964.455,2029.515,195.119,F,3,105,F,W,90,160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_333,saxatilis,2017,august,summer,1968.968,2029.54,195.857,F,1,333,F,W,90,270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_22,arcana,2018,april,spring,1952.348,2029.82,194.647,F,3,22,F,W,90,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F2_377,saxatilis,2017,november,winter,2002.765,2029.847,195.233,F,2,377,F,W,90,210,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_4,arcana,2017,november,winter,1998.897,2029.914,195.817,F,2,4,U,W,90,210,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_346,saxatilis,2017,november,winter,1955.292,2029.994,195.132,F,2,346,M,W,90,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_12,arcana,2017,august,summer,1995.483,2030.011,194.707,F,1,12,M,W,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_137,arcana,2017,august,summer,1995.45,2030.029,194.653,F,1,137,F,W,90,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_134,saxatilis,2017,august,summer,1991.326,2030.154,194.62,F,1,134,F,W,90,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_61,arcana,2017,august,summer,1994.083,2030.176,194.55,F,1,61,U,W,90,280,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NE_F2_25,arcana,2017,november,winter,1991.286,2030.189,195.025,F,2,25,F,W,90,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_64,arcana,2017,august,summer,1991.283,2030.24,194.701,F,1,64,M,W,90,260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_14,arcana,2017,august,summer,1999.19,2030.267,195.659,F,1,14,M,W,90,350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_106,saxatilis,2018,april,spring,1962.111,2030.314,194.854,F,3,106,M,W,90,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_369,arcana,2017,august,summer,1958.945,2030.392,195.034,F,1,369,F,W,90,180,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_28,arcana,2018,april,spring,1953.97,2030.401,194.742,F,3,28,U,W,90,160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_38,arcana,2017,august,summer,1991.156,2030.593,194.475,F,1,38,M,W,90,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_146,arcana,2018,april,spring,2001.161,2030.622,195.353,F,3,146,U,W,90,210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_17,arcana,2017,august,summer,2001.164,2030.628,195.6,F,1,17,M,W,90,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_165,arcana,2018,april,spring,1990.985,2030.805,194.359,F,3,165,M,W,90,80,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_3,arcana,2017,november,winter,2001.005,2030.807,195.337,F,2,3,M,W,90,210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_345,saxatilis,2017,november,winter,1956.862,2030.882,194.993,F,2,345,F,W,90,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_353,arcana,2017,november,winter,1963.526,2030.9,194.966,F,2,353,U,W,90,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_84,arcana,2018,april,spring,1990.974,2030.96,194.869,F,3,84,F,W,90,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_347,arcana,2017,november,winter,1954.669,2031.15,194.941,F,2,347,M,W,90,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_63,arcana,2017,november,winter,1985.415,2031.262,194.351,F,2,63,F,W,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_40,saxatilis,2017,august,summer,1985.181,2031.365,194.167,F,1,40,F,W,90,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_211,saxatilis,2017,august,summer,1974.14,2031.38,194.998,F,1,211,F,W,90,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_65,arcana,2017,august,summer,1990.858,2031.424,194.463,F,1,65,F,W,90,270,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_381,arcana,2018,april,spring,1995.539,2031.531,194.386,F,3,381,U,W,90,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_104,arcana,2018,april,spring,1966.053,2031.555,195.205,F,3,104,M,W,90,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_60,arcana,2017,august,summer,1993.421,2031.703,194.566,F,1,60,F,W,90,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F2_62,arcana,2017,november,winter,1985.516,2031.753,194.336,F,2,62,F,W,90,240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_113,saxatilis,2017,november,winter,1956.226,2031.769,194.747,F,2,113,F,W,90,110,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_82,arcana,2018,april,spring,1992.504,2031.848,194.271,F,3,82,F,W,90,220,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_107,arcana,2018,april,spring,1958.752,2032.115,194.704,F,3,107,F,W,90,290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_350,saxatilis,2017,november,winter,1958.639,2032.422,194.653,F,2,350,F,W,90,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_330,saxatilis,2017,august,summer,1969.916,2032.611,194.68,F,1,330,M,W,90,190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_33,arcana,2017,august,summer,1994.084,2032.675,194.182,F,1,33,F,W,90,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_76,arcana,2018,april,spring,2002.317,2032.68,194.836,F,3,76,F,W,90,220,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_80,arcana,2018,april,spring,1995.895,2032.698,194.735,F,3,80,F,W,90,210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_19,saxatilis,2017,november,winter,2002.159,2032.777,194.873,F,2,19,F,W,90,230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_351,arcana,2017,november,winter,1959.571,2032.877,194.937,F,2,351,F,W,90,90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_365,saxatilis,2017,august,summer,1967.861,2032.897,194.549,F,1,365,M,W,90,270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_81,arcana,2018,april,spring,1995.289,2032.941,194.681,F,3,81,F,W,90,240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_59,arcana,2017,august,summer,1995.467,2033.127,194.559,F,1,59,F,W,90,60,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NE_F1_18,arcana,2017,august,summer,2005.073,2033.17,195.082,F,1,18,M,W,90,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_78,arcana,2018,april,spring,2000.736,2033.213,194.826,F,3,78,F,W,90,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_193,arcana,2018,april,spring,1964.685,2033.483,194.889,F,3,193,M,W,90,160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_39,arcana,2017,november,winter,1995.711,2033.5,194.729,F,2,39,F,W,90,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_329,arcana,2017,august,summer,1972.069,2033.739,195.233,F,1,329,U,W,90,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_30,arcana,2017,november,winter,1986.023,2033.772,194.605,F,2,30,U,W,90,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F2_102,arcana,2017,november,winter,1974.471,2033.79,193.969,F,2,102,F,W,90,340,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_41,arcana,2017,august,summer,1986.342,2033.859,194.61,F,1,41,U,W,90,240,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_54,arcana,2017,november,winter,1993.349,2033.891,194.693,F,2,54,M,W,90,240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_55,saxatilis,2017,november,winter,1992.222,2034.123,194.569,F,2,55,F,W,90,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_221,arcana,2018,april,spring,1985.482,2034.187,194.449,F,3,221,F,W,90,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_360,arcana,2017,august,summer,1959.648,2034.211,195.218,F,1,360,M,W,90,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_89,arcana,2018,april,spring,1985.413,2034.232,194.391,F,3,89,F,W,90,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_114,arcana,2018,april,spring,1951.179,2034.283,194.241,F,3,114,F,W,90,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_42,arcana,2017,august,summer,1988.069,2034.402,194.24,F,1,42,U,W,90,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_32,arcana,2017,august,summer,1995.386,2034.528,194.17,F,1,32,F,W,90,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_317,arcana,2017,august,summer,1977.207,2035.047,193.39,F,1,317,F,W,90,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_362,arcana,2017,august,summer,1962.469,2035.312,194.256,F,1,362,U,W,90,270,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_32,saxatilis,2017,november,winter,1985.034,2035.365,194.907,F,2,32,F,W,90,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NE_F1_23,arcana,2017,august,summer,2008.588,2035.445,196.204,F,1,23,F,W,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_27,arcana,2017,august,summer,2003.026,2035.58,195.066,F,1,27,U,W,90,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_168,saxatilis,2018,april,spring,1984.9,2035.705,194.76,F,3,168,M,W,90,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_47,arcana,2017,august,summer,2001.372,2036.17,194.743,F,1,47,U,W,90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_26,arcana,2017,august,summer,2003.703,2036.522,195.042,F,1,26,M,W,90,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F2_349,saxatilis,2017,november,winter,1949.986,2036.855,194.766,F,2,349,F,W,90,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_29,arcana,2017,august,summer,2001.206,2036.873,194.571,F,1,29,M,W,90,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_408,arcana,2017,august,summer,1961.226,2037.045,194.424,F,1,408,F,W,90,90,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_117,arcana,2018,april,spring,1947.727,2037.152,194.862,F,3,117,U,W,90,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_53,arcana,2017,august,summer,2003.532,2037.49,194.926,F,1,53,M,W,90,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F2_384,arcana,2017,november,winter,2007.57,2037.562,195.518,F,2,384,U,W,90,190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_152,arcana,2018,april,spring,1997.029,2037.883,193.667,F,3,152,F,W,90,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_319,arcana,2017,august,summer,1980.47,2038.06,193.609,F,1,319,M,W,90,250,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
NE_F2_49,arcana,2017,november,winter,2002.804,2038.088,194.844,F,2,49,M,W,90,130,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_118,saxatilis,2017,november,winter,1947.672,2038.46,195.229,F,2,118,M,W,90,160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_324,arcana,2017,august,summer,1972.362,2038.73,194.108,F,1,324,M,W,90,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_51,saxatilis,2017,august,summer,2008.701,2038.9,196.145,F,1,51,F,W,90,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_377,arcana,2017,august,summer,1949.171,2038.947,195.099,F,1,377,F,W,90,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_54,arcana,2018,april,spring,1990.228,2039.314,193.415,F,3,54,M,W,90,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_36,arcana,2018,april,spring,1959.53,2039.625,194.155,F,3,36,F,W,90,160,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_190,arcana,2018,april,spring,1960.535,2039.886,193.914,F,3,190,F,W,90,230,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_73,arcana,2018,april,spring,2007.022,2041.441,195.198,F,3,73,M,W,90,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_62,arcana,2018,april,spring,2002.774,2041.641,194.289,F,3,62,F,W,90,80,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_63,arcana,2018,april,spring,2003.738,2041.834,195.041,F,3,63,M,W,90,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_61,arcana,2018,april,spring,2000.393,2043.137,193.711,F,3,61,M,W,90,200,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F2_80,arcana,2017,november,winter,1990.858,2043.203,193.522,F,2,80,M,W,90,240,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
NE_F3_172,arcana,2018,april,spring,1977.685,2043.93,192.67,F,3,172,F,W,90,290,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_71,arcana,2018,april,spring,2002.589,2044.59,194.561,F,3,71,F,W,90,250,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_64,arcana,2018,april,spring,2004.082,2045.91,194.904,F,3,64,M,W,90,180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_86,saxatilis,2017,november,winter,2004.249,2046.551,194.736,F,2,86,M,W,90,160,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_388,arcana,2017,november,winter,2006.824,2049.204,195.801,F,2,388,M,W,90,70,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_400,arcana,2018,april,spring,1962.602,2049.593,191.863,F,3,400,F,W,90,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_158,arcana,2018,april,spring,1992.514,2051.042,192.362,F,3,158,F,W,90,280,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_179,arcana,2017,august,summer,2003.268,2054.142,195.597,F,1,179,M,W,90,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_409,arcana,2018,april,spring,1973.122,2057.312,191.611,F,3,409,F,W,90,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_162,arcana,2018,november,winter,2042.318,2010.378,-1.007,W,3,162,U,W,90,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_19,saxatilis,2018,november,winter,2041.411,2011.298,-0.696,W,3,19,M,W,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_454,saxatilis,2018,august,summer,2041.279,2011.697,-0.631,W,2,454,M,W,90,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_12,saxatilis,2018,november,winter,2040.965,2011.78,-0.68,W,3,12,U,W,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_455,arcana,2018,august,summer,2040.942,2011.851,-0.666,W,2,455,U,W,90,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_16,saxatilis,2018,november,winter,2041.858,2012.002,-0.592,W,3,16,U,W,90,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_15,saxatilis,2018,november,winter,2042.132,2012.036,-0.605,W,3,15,M,W,90,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_9,arcana,2018,november,winter,2041.355,2012.084,-0.08,W,3,9,U,W,90,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_248,saxatilis,2018,april,spring,2042.654,2012.116,-0.48,W,1,248,F,W,90,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_10,arcana,2018,november,winter,2041.173,2012.121,0.161,W,3,10,U,W,90,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_W3_8,saxatilis,2018,november,winter,2041.108,2012.125,0.585,W,3,8,U,W,90,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_250,arcana,2018,april,spring,2042.203,2012.143,-0.574,W,1,250,U,W,90,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_7,arcana,2018,november,winter,2041.653,2012.145,0.045,W,3,7,U,W,90,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_445,arcana,2018,august,summer,2041.965,2012.213,-0.329,W,2,445,F,W,90,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_168,arcana,2018,november,winter,2042.792,2012.215,-0.605,W,3,168,M,W,90,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_457,arcana,2018,august,summer,2040.509,2012.23,-0.768,W,2,457,U,W,90,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_6,arcana,2018,november,winter,2041.759,2012.274,0.221,W,3,6,U,W,90,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_243,arcana,2018,april,spring,2041.514,2012.355,0.565,W,1,243,U,W,90,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_14,saxatilis,2018,november,winter,2042.467,2012.39,-0.211,W,3,14,F,W,90,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_218,saxatilis,2018,november,winter,2040.363,2012.417,-0.592,W,3,218,M,W,90,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_13,arcana,2018,november,winter,2042.942,2012.419,-0.577,W,3,13,F,W,90,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_5,arcana,2018,november,winter,2041.649,2012.431,0.569,W,3,5,F,W,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_317,saxatilis,2018,august,summer,2040.227,2012.446,-0.837,W,2,317,F,W,90,210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_W2_438,arcana,2018,august,summer,2042.062,2012.475,0.09,W,2,438,U,W,90,190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_W1_249,arcana,2018,april,spring,2042.535,2012.641,-0.102,W,1,249,M,W,90,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_67,saxatilis,2018,april,spring,2040.416,2012.672,-0.52,W,1,67,U,W,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_244,arcana,2018,april,spring,2041.804,2012.728,0.774,W,1,244,F,W,90,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_203,arcana,2018,april,spring,2043.339,2012.731,-0.551,W,1,203,U,W,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_440,arcana,2018,august,summer,2042.493,2012.809,0.433,W,2,440,U,W,90,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_289,saxatilis,2018,april,spring,2040.118,2012.835,-0.839,W,1,289,F,W,90,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_2,arcana,2018,november,winter,2042.969,2012.839,-0.11,W,3,2,M,W,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_2,saxatilis,2018,november,winter,2042.969,2012.839,-0.11,W,3,2,M,W,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_214,saxatilis,2018,november,winter,2040.833,2012.857,-0.128,W,3,214,F,W,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_437,arcana,2018,august,summer,2042.427,2012.872,-0.102,W,2,437,U,W,90,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_3,arcana,2018,november,winter,2042.952,2012.935,0.352,W,3,3,U,W,90,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_4,arcana,2018,november,winter,2042.371,2013.023,0.768,W,3,4,F,W,90,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_215,saxatilis,2018,november,winter,2040.375,2013.033,-0.285,W,3,215,F,W,90,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_W1_262,arcana,2018,april,spring,2043.129,2013.064,-0.375,W,1,262,M,W,90,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_444,arcana,2018,august,summer,2043.074,2013.096,0.277,W,2,444,U,W,90,280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_W3_169,saxatilis,2018,november,winter,2043.376,2013.172,-0.337,W,3,169,F,W,90,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_173,arcana,2018,november,winter,2043.891,2013.449,-0.429,W,3,173,F,W,90,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_W3_170,arcana,2018,november,winter,2043.666,2013.568,0.345,W,3,170,U,W,90,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_213,arcana,2018,november,winter,2041.206,2013.596,0.473,W,3,213,F,W,90,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_174,arcana,2018,november,winter,2044.38,2013.627,-0.589,W,3,174,M,W,90,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_171,arcana,2018,november,winter,2043.641,2013.652,0.231,W,3,171,F,W,90,340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_W3_217,saxatilis,2018,november,winter,2040.123,2013.665,-0.62,W,3,217,U,W,90,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_431,arcana,2018,august,summer,2043.709,2013.672,-0.186,W,2,431,M,W,90,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_430,arcana,2018,august,summer,2043.529,2013.692,-0.162,W,2,430,U,W,90,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_172,arcana,2018,november,winter,2043.685,2013.693,-0.344,W,3,172,F,W,90,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_251,arcana,2018,april,spring,2043.685,2013.771,-0.327,W,1,251,F,W,90,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_175,saxatilis,2018,november,winter,2044.772,2013.783,-0.417,W,3,175,F,W,90,350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_W2_319,arcana,2018,august,summer,2040.096,2013.794,-0.712,W,2,319,U,W,90,300,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_W2_429,arcana,2018,august,summer,2043.632,2013.835,-0.465,W,2,429,U,W,90,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_176,saxatilis,2018,november,winter,2044.959,2013.846,-0.624,W,3,176,U,W,90,340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_W1_204,saxatilis,2018,april,spring,2044.857,2013.867,-0.508,W,1,204,U,W,90,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_178,arcana,2018,november,winter,2045.049,2013.932,-0.644,W,3,178,M,W,90,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_461,saxatilis,2018,august,summer,2039.808,2013.952,-0.935,W,2,461,M,W,90,190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_462,arcana,2018,august,summer,2039.62,2013.988,-1.215,W,2,462,U,W,90,310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_260,arcana,2018,april,spring,2044.098,2014.075,-0.36,W,1,260,M,W,90,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_177,saxatilis,2018,november,winter,2044.766,2014.083,-0.323,W,3,177,U,W,90,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_256,saxatilis,2018,april,spring,2044.949,2014.177,-0.373,W,1,256,U,W,90,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_257,arcana,2018,april,spring,2044.31,2014.18,-0.233,W,1,257,F,W,90,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_180,arcana,2018,november,winter,2045.216,2014.27,-0.522,W,3,180,F,W,90,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_463,saxatilis,2018,august,summer,2039.771,2014.316,-1.281,W,2,463,U,W,90,320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_428,saxatilis,2018,august,summer,2044.533,2014.335,-0.008,W,2,428,M,W,90,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_206,saxatilis,2018,april,spring,2044.789,2014.376,-0.341,W,1,206,M,W,90,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_205,saxatilis,2018,april,spring,2044.775,2014.412,-0.34,W,1,205,U,W,90,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_278,saxatilis,2018,april,spring,2040.295,2014.528,-0.546,W,1,278,F,W,90,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_179,arcana,2018,november,winter,2045.024,2014.705,-0.047,W,3,179,M,W,90,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
